prep_time,queue_length,hour,day_of_week,is_peak,is_weekend,actual_wait
14,10,12,5,1,1,36.325806318029244
19,19,13,5,1,1,51.34859556955995
16,19,13,5,1,1,45.3776170391917
15,19,13,5,1,1,47.22316046894273
12,19,13,5,1,1,41.34388060962925
13,19,13,5,1,1,44.66705157432082
11,19,13,5,1,1,42.22327231888969
9,19,13,5,1,1,36.86788490400038
20,19,13,5,1,1,48.96647396470861
15,19,13,5,1,1,44.9046103000473
7,19,13,5,1,1,34.19910331298382
14,19,13,5,1,1,46.05289138555954
15,19,13,5,1,1,46.65442055340943
12,19,13,5,1,1,41.61859739256667
19,19,13,5,1,1,51.41596051599352
17,19,13,5,1,1,46.78457527782121
13,19,13,5,1,1,43.66049804016359
11,19,13,5,1,1,40.85175248468795
9,19,13,5,1,1,39.958408967698
11,19,13,5,1,1,41.37898808778799
15,4,15,5,0,1,19.743485827363028
9,4,15,5,0,1,15.617324289615434
14,4,15,5,0,1,20.59194329585644
12,4,15,5,0,1,14.649269092120093
19,4,16,5,0,1,27.499082092288372
9,4,16,5,0,1,11.0
12,4,16,5,0,1,17.63385514903859
7,4,16,5,0,1,11.176814472606193
19,12,17,5,1,1,43.11748496032693
15,12,17,5,1,1,42.29022357647305
22,12,17,5,1,1,46.179149748625996
10,12,17,5,1,1,35.0998943540853
5,12,17,5,1,1,30.842844952082213
12,12,17,5,1,1,33.723095784708434
21,12,17,5,1,1,46.363265210245665
18,12,17,5,1,1,43.362094128922635
16,12,17,5,1,1,42.33921428580667
16,12,17,5,1,1,39.65849771578915
28,12,17,5,1,1,50.41561815049502
12,12,17,5,1,1,40.761519544233835
10,10,18,5,1,1,29.14409470024069
11,10,18,5,1,1,32.75031844319872
7,10,18,5,1,1,29.4623384308838
13,10,18,5,1,1,36.439051577964754
19,10,18,5,1,1,42.96922542664187
13,10,18,5,1,1,38.15859929222604
19,10,18,5,1,1,40.40613315182632
3,10,18,5,1,1,25.221685844006505
11,10,18,5,1,1,33.054024517439935
5,10,18,5,1,1,29.92843774473453
17,23,19,5,1,1,45.11422716380117
20,23,19,5,1,1,51.04359534772088
13,23,19,5,1,1,45.668618816542725
10,23,19,5,1,1,41.392529388182936
12,23,19,5,1,1,43.28068253030208
20,23,19,5,1,1,53.08826994678644
14,23,19,5,1,1,45.334047961279346
14,23,19,5,1,1,45.73079722905189
21,23,19,5,1,1,49.22005598466523
11,23,19,5,1,1,39.352063263744505
9,23,19,5,1,1,40.47568623540089
18,23,19,5,1,1,48.43644230471908
7,23,19,5,1,1,37.786219785520125
22,23,19,5,1,1,51.47221966657505
9,23,19,5,1,1,37.70869536255567
16,23,19,5,1,1,47.45635042029412
9,23,19,5,1,1,39.28666710937532
10,23,19,5,1,1,41.3309226853001
11,23,19,5,1,1,42.1048911066539
12,23,19,5,1,1,42.582483479280825
12,23,19,5,1,1,41.82553635413961
16,23,19,5,1,1,46.39898690066295
12,23,19,5,1,1,42.2839840739653
9,4,20,5,0,1,18.75890283043476
19,4,20,5,0,1,23.187959602901866
10,4,20,5,0,1,13.001512489921062
10,4,20,5,0,1,14.322584166942313
11,10,21,5,0,1,24.910516421633105
10,10,21,5,0,1,27.09101220370476
10,10,21,5,0,1,24.32132328927738
15,10,21,5,0,1,34.54493415428837
19,10,21,5,0,1,35.26176188530998
21,10,21,5,0,1,36.879114695885775
10,10,21,5,0,1,24.554197658943433
21,10,21,5,0,1,37.130823158249925
20,10,21,5,0,1,38.73299081820411
18,10,21,5,0,1,34.18417270049729
18,4,7,6,0,1,21.646999550924196
11,4,7,6,0,1,16.734155332914447
8,4,7,6,0,1,14.501146216755789
9,4,7,6,0,1,13.664179229371198
15,5,8,6,0,1,17.0
14,5,8,6,0,1,20.21061461753435
14,5,8,6,0,1,18.23822750925924
15,5,8,6,0,1,19.5124090877528
19,5,8,6,0,1,24.579049039670565
14,2,9,6,0,1,17.65949573219647
10,2,9,6,0,1,12.0
17,3,10,6,0,1,19.254625715447848
23,3,10,6,0,1,25.0
18,3,10,6,0,1,25.107381848208632
13,18,11,6,1,1,45.70118572397195
16,18,11,6,1,1,46.12036148880586
13,18,11,6,1,1,42.12565906089454
9,18,11,6,1,1,38.778878714129426
9,18,11,6,1,1,36.31589916297198
14,18,11,6,1,1,46.47126166550402
14,18,11,6,1,1,48.32671855408055
15,18,11,6,1,1,47.853892636570905
8,18,11,6,1,1,36.470291770229785
13,18,11,6,1,1,47.4610357094156
15,18,11,6,1,1,45.61302569679613
15,18,11,6,1,1,44.323115111714785
8,18,11,6,1,1,40.13148157428106
24,18,11,6,1,1,56.45080533227698
18,18,11,6,1,1,49.75188734418425
14,18,11,6,1,1,46.79171161892382
11,18,11,6,1,1,42.95391687906153
8,18,11,6,1,1,38.710638337482095
22,13,12,6,1,1,49.311192735640695
18,13,12,6,1,1,40.59366510654109
14,13,12,6,1,1,45.2344218107038
9,13,12,6,1,1,37.782154186992365
4,13,12,6,1,1,26.32518346307618
20,13,12,6,1,1,50.38110988864182
12,13,12,6,1,1,41.262588603219754
8,13,12,6,1,1,32.21086407230995
8,13,12,6,1,1,35.43352937836596
10,13,12,6,1,1,38.04685772598131
18,13,12,6,1,1,43.99699945033155
13,13,12,6,1,1,47.950922921875986
11,13,12,6,1,1,38.289523108420674
9,22,13,6,1,1,42.844057981581244
6,22,13,6,1,1,37.24881792445817
7,22,13,6,1,1,39.13866799533313
11,22,13,6,1,1,42.04398350857439
12,22,13,6,1,1,42.530507963700785
10,22,13,6,1,1,41.70887487719332
17,22,13,6,1,1,46.1828440573176
18,22,13,6,1,1,51.08057986517028
8,22,13,6,1,1,38.78338482086629
16,22,13,6,1,1,52.5931192475926
11,22,13,6,1,1,40.9478182726955
9,22,13,6,1,1,38.96858368559227
21,22,13,6,1,1,54.388729710293546
9,22,13,6,1,1,38.14882701844161
9,22,13,6,1,1,38.81540423523658
15,22,13,6,1,1,43.84946996825101
11,22,13,6,1,1,41.846179552708335
13,22,13,6,1,1,44.76700375946126
5,22,13,6,1,1,36.799690511908665
5,22,13,6,1,1,36.6366059214024
15,22,13,6,1,1,47.693469054353706
21,22,13,6,1,1,50.37428087437074
13,9,14,6,0,1,27.39681524712823
19,9,14,6,0,1,33.295121184993455
20,9,14,6,0,1,35.59069785476668
6,9,14,6,0,1,22.232447028787373
21,9,14,6,0,1,36.261711457377515
13,9,14,6,0,1,27.68277420058952
19,9,14,6,0,1,33.4869989584467
16,9,14,6,0,1,29.624476717617497
24,9,14,6,0,1,39.35649876283677
6,5,15,6,0,1,13.66382893623158
16,5,15,6,0,1,20.457058498140153
14,5,15,6,0,1,21.405967407523274
18,5,15,6,0,1,26.896950810148244
12,5,15,6,0,1,17.247402382572247
19,7,16,6,0,1,30.20361308800111
11,7,16,6,0,1,19.79101131101948
10,7,16,6,0,1,21.716987270611988
23,7,16,6,0,1,32.40938803052337
8,7,16,6,0,1,20.344577251609785
10,7,16,6,0,1,18.06084563330097
16,7,16,6,0,1,24.70400104611168
10,15,17,6,1,1,37.98638876995647
14,15,17,6,1,1,43.53962464211179
14,15,17,6,1,1,47.01579495184312
10,15,17,6,1,1,42.63281280322486
12,15,17,6,1,1,42.436221974765665
10,15,17,6,1,1,36.87953493588451
12,15,17,6,1,1,43.16976443921164
14,15,17,6,1,1,47.24859896943134
13,15,17,6,1,1,43.89541591210045
7,15,17,6,1,1,37.04754648650818
22,15,17,6,1,1,52.209775574700345
9,15,17,6,1,1,36.44735825600778
8,15,17,6,1,1,40.31553789536201
13,15,17,6,1,1,43.12622961704471
13,15,17,6,1,1,45.38452599756313
15,9,18,6,1,1,35.17884117298684
9,9,18,6,1,1,30.58925539018057
4,9,18,6,1,1,27.0444014805344
16,9,18,6,1,1,36.04267192139776
18,9,18,6,1,1,37.5008565729344
15,9,18,6,1,1,35.0647844447431
20,9,18,6,1,1,37.11291569778742
5,9,18,6,1,1,26.64168685495753
17,9,18,6,1,1,37.05462060505288
15,18,19,6,1,1,47.393910297919994
13,18,19,6,1,1,43.42903871316348
18,18,19,6,1,1,52.60897159253529
16,18,19,6,1,1,47.37099586992409
8,18,19,6,1,1,38.75043230269912
17,18,19,6,1,1,46.61180592635769
11,18,19,6,1,1,42.77571499122637
6,18,19,6,1,1,36.59954617643617
13,18,19,6,1,1,43.25740343467836
19,18,19,6,1,1,50.06669098798589
22,18,19,6,1,1,51.00120450248036
11,18,19,6,1,1,44.343363215319364
12,18,19,6,1,1,42.69655482192803
24,18,19,6,1,1,51.276937200110964
13,18,19,6,1,1,44.43943323033942
17,18,19,6,1,1,47.41988508002688
9,18,19,6,1,1,41.17046970877655
12,18,19,6,1,1,41.84455112165738
21,6,20,6,0,1,29.05759106984073
10,6,20,6,0,1,19.695716265952655
24,6,20,6,0,1,32.45596780966344
9,6,20,6,0,1,13.183318407656667
15,6,20,6,0,1,28.952291671994068
14,6,20,6,0,1,22.030457882024606
11,4,21,6,0,1,14.97972737389859
15,4,21,6,0,1,17.0
17,4,21,6,0,1,22.368866637327407
16,4,21,6,0,1,20.04352362960417
10,7,7,0,0,0,21.504207995014028
12,7,7,0,0,0,24.22478545693898
12,7,7,0,0,0,24.687986217103894
14,7,7,0,0,0,24.92550094980622
19,7,7,0,0,0,32.621854794203095
11,7,7,0,0,0,24.930754291175273
9,7,7,0,0,0,24.500273667616128
6,14,8,0,0,0,32.67537367207139
14,14,8,0,0,0,38.459644680535206
10,14,8,0,0,0,37.31889709574651
10,14,8,0,0,0,34.57509070248164
15,14,8,0,0,0,36.812194486512865
16,14,8,0,0,0,40.90827270445009
22,14,8,0,0,0,47.90422487583782
23,14,8,0,0,0,49.57825419178831
17,14,8,0,0,0,41.87923511549302
12,14,8,0,0,0,35.128954203755754
10,14,8,0,0,0,34.457916310044084
29,14,8,0,0,0,55.01713294945996
14,14,8,0,0,0,42.842025063511265
12,14,8,0,0,0,36.25877359108423
9,7,9,0,0,0,24.504781759061423
11,7,9,0,0,0,23.888462394302692
20,7,9,0,0,0,36.27226898612689
14,7,9,0,0,0,25.864733922835054
20,7,9,0,0,0,35.35032324138134
21,7,9,0,0,0,31.350029043895294
13,7,9,0,0,0,25.438554899442952
17,9,10,0,0,0,33.1718824148211
22,9,10,0,0,0,33.65445152139747
17,9,10,0,0,0,31.436245519272905
11,9,10,0,0,0,26.633548362116994
16,9,10,0,0,0,31.377942785529818
8,9,10,0,0,0,24.937413970237735
18,9,10,0,0,0,33.271799653144676
9,9,10,0,0,0,30.63674606440537
16,9,10,0,0,0,28.33745225901627
19,26,11,0,1,0,48.64795670678909
10,26,11,0,1,0,41.24425620900385
15,26,11,0,1,0,49.966923817857676
7,26,11,0,1,0,37.38593555608821
8,26,11,0,1,0,43.226567492738425
19,26,11,0,1,0,51.16125336116743
12,26,11,0,1,0,51.00263498152164
14,26,11,0,1,0,44.93026091106117
14,26,11,0,1,0,48.11821995576387
21,26,11,0,1,0,55.28960340211816
19,26,11,0,1,0,46.4486315890759
6,26,11,0,1,0,37.92786328750191
14,26,11,0,1,0,43.61304660544557
16,26,11,0,1,0,51.01872196605363
14,26,11,0,1,0,47.43076322593994
13,26,11,0,1,0,44.53315786676398
9,26,11,0,1,0,38.831076214363556
15,26,11,0,1,0,43.951820456060645
9,26,11,0,1,0,39.306124901239805
14,26,11,0,1,0,47.23256597722162
11,26,11,0,1,0,42.230261722573644
13,26,11,0,1,0,45.02470781116788
17,26,11,0,1,0,51.558500941277
14,26,11,0,1,0,51.77094824380397
21,26,11,0,1,0,57.16782247795199
9,26,11,0,1,0,41.533849863978055
12,31,12,0,1,0,41.692139754291524
12,31,12,0,1,0,44.90582731652043
18,31,12,0,1,0,51.57218194950643
19,31,12,0,1,0,53.31920397959833
14,31,12,0,1,0,46.18107516366411
21,31,12,0,1,0,54.357882653251075
8,31,12,0,1,0,40.838227472384276
7,31,12,0,1,0,37.89448003043479
10,31,12,0,1,0,40.977647208659114
14,31,12,0,1,0,43.887660124796646
8,31,12,0,1,0,37.89653034616349
12,31,12,0,1,0,40.986397012804915
12,31,12,0,1,0,49.95737517312278
3,31,12,0,1,0,36.2791888978876
16,31,12,0,1,0,44.5664974248074
5,31,12,0,1,0,39.17854151520903
10,31,12,0,1,0,42.94579867775236
12,31,12,0,1,0,45.93346110063873
12,31,12,0,1,0,46.112893276264295
23,31,12,0,1,0,56.01161631031048
23,31,12,0,1,0,57.61293972620378
8,31,12,0,1,0,40.97959206309289
6,31,12,0,1,0,35.887198087362115
18,31,12,0,1,0,52.84916155260217
10,31,12,0,1,0,40.53811647367928
17,31,12,0,1,0,50.277820035168574
16,31,12,0,1,0,48.18030655993061
15,31,12,0,1,0,47.44459953207338
10,31,12,0,1,0,42.18681075066664
15,31,12,0,1,0,46.49569556471346
7,31,12,0,1,0,36.17633028230659
11,22,13,0,1,0,43.86122292792715
12,22,13,0,1,0,46.40585501765556
21,22,13,0,1,0,56.28954552538408
11,22,13,0,1,0,44.28025808108279
11,22,13,0,1,0,44.037151251370304
14,22,13,0,1,0,47.751681444243474
13,22,13,0,1,0,43.900535391999696
9,22,13,0,1,0,43.0171257676468
7,22,13,0,1,0,41.421097415696984
21,22,13,0,1,0,54.679855956234185
12,22,13,0,1,0,43.035642221456335
15,22,13,0,1,0,43.888235395206536
19,22,13,0,1,0,51.66208398113794
18,22,13,0,1,0,51.93794985933545
21,22,13,0,1,0,49.49391834766974
8,22,13,0,1,0,41.924958432794206
12,22,13,0,1,0,45.45828009529718
20,22,13,0,1,0,52.14157371793261
16,22,13,0,1,0,49.246031473666015
20,22,13,0,1,0,54.40719412049978
17,22,13,0,1,0,46.931346121349634
12,22,13,0,1,0,47.114469752098884
14,9,14,0,0,0,28.7210589281331
6,9,14,0,0,0,17.68694165349308
25,9,14,0,0,0,42.51082490191054
13,9,14,0,0,0,29.628874466214615
18,9,14,0,0,0,33.379567273576306
7,9,14,0,0,0,22.968262723377407
16,9,14,0,0,0,29.904569060103327
11,9,14,0,0,0,26.942908407139818
17,9,14,0,0,0,33.777021364246146
22,12,15,0,0,0,41.883603619829
21,12,15,0,0,0,40.974484565471954
7,12,15,0,0,0,30.308022266826306
22,12,15,0,0,0,42.39916292999435
15,12,15,0,0,0,39.14829261646077
11,12,15,0,0,0,31.747421570203535
14,12,15,0,0,0,36.76214256502655
19,12,15,0,0,0,38.05954146654186
5,12,15,0,0,0,26.234590842353207
10,12,15,0,0,0,30.09280222600417
10,12,15,0,0,0,33.412630273270175
9,12,15,0,0,0,29.58769585123438
17,7,16,0,0,0,26.242230528159123
9,7,16,0,0,0,21.890601104541776
14,7,16,0,0,0,23.073617869577074
9,7,16,0,0,0,20.06372089485344
18,7,16,0,0,0,25.177273289221016
12,7,16,0,0,0,26.834480963253718
8,7,16,0,0,0,19.331768640921084
14,19,17,0,1,0,48.50698817580964
4,19,17,0,1,0,38.03700730519959
22,19,17,0,1,0,56.25090003617734
25,19,17,0,1,0,59.05400873196242
13,19,17,0,1,0,44.64763454803827
8,19,17,0,1,0,41.18563836392707
17,19,17,0,1,0,52.465197590648046
22,19,17,0,1,0,52.18624168955425
12,19,17,0,1,0,43.73726292772265
10,19,17,0,1,0,37.910616583463224
14,19,17,0,1,0,46.52906047705548
13,19,17,0,1,0,48.36503456095083
11,19,17,0,1,0,41.55405814550457
12,19,17,0,1,0,40.40127024022456
9,19,17,0,1,0,40.29787325076924
17,19,17,0,1,0,51.37159778983592
11,19,17,0,1,0,44.570986032907605
16,19,17,0,1,0,51.8710702832762
12,19,17,0,1,0,48.00873631714087
3,24,18,0,1,0,32.64968956116834
14,24,18,0,1,0,49.85068930936031
19,24,18,0,1,0,49.83134517431796
11,24,18,0,1,0,43.09625004066355
21,24,18,0,1,0,55.53772386330748
20,24,18,0,1,0,54.273438139463025
6,24,18,0,1,0,38.05724875962085
17,24,18,0,1,0,47.02038164744212
13,24,18,0,1,0,48.1208091633571
15,24,18,0,1,0,45.75243224418012
9,24,18,0,1,0,43.74419990447728
15,24,18,0,1,0,49.45128777374368
9,24,18,0,1,0,39.48114096595691
8,24,18,0,1,0,43.031080877693675
15,24,18,0,1,0,50.205181759840436
15,24,18,0,1,0,47.79283673527724
9,24,18,0,1,0,37.92420074096015
9,24,18,0,1,0,41.45768559704463
16,24,18,0,1,0,50.5847811937094
14,24,18,0,1,0,48.754442734535935
22,24,18,0,1,0,52.568948752792885
17,24,18,0,1,0,54.10236808061689
23,24,18,0,1,0,54.00863153221396
11,24,18,0,1,0,47.269837976897634
18,28,19,0,1,0,50.62027248319861
11,28,19,0,1,0,41.70228313408879
12,28,19,0,1,0,42.115938110797345
14,28,19,0,1,0,49.260887441243554
23,28,19,0,1,0,58.421324435853435
10,28,19,0,1,0,41.76259138848085
6,28,19,0,1,0,37.32331827406847
22,28,19,0,1,0,53.00132184711462
16,28,19,0,1,0,47.905688525481466
11,28,19,0,1,0,45.77777141595085
17,28,19,0,1,0,48.67403610126182
8,28,19,0,1,0,37.38573595884112
10,28,19,0,1,0,40.491956882150355
13,28,19,0,1,0,44.25143934423281
8,28,19,0,1,0,37.28479362018035
13,28,19,0,1,0,47.65963143453827
11,28,19,0,1,0,46.32096603171633
16,28,19,0,1,0,47.38625573607947
12,28,19,0,1,0,48.55415319938857
6,28,19,0,1,0,36.89226513500011
9,28,19,0,1,0,44.67597597410801
16,28,19,0,1,0,50.01976511631099
13,28,19,0,1,0,44.38222874914978
18,28,19,0,1,0,51.918145832016315
6,28,19,0,1,0,40.669154208954666
15,28,19,0,1,0,46.82001234549134
14,28,19,0,1,0,49.87676254789207
7,28,19,0,1,0,36.30381340725304
18,10,20,0,0,0,37.805894009953256
13,10,20,0,0,0,32.11325646770013
23,10,20,0,0,0,39.96111739024934
15,10,20,0,0,0,31.548101320378205
12,10,20,0,0,0,32.35908380552008
7,10,20,0,0,0,23.791340812495662
9,10,20,0,0,0,26.891107444526522
13,10,20,0,0,0,32.19748701545626
10,10,20,0,0,0,26.804246542888205
19,10,20,0,0,0,35.8456507314896
19,9,21,0,0,0,34.70061060636805
22,9,21,0,0,0,36.9853720949932
15,9,21,0,0,0,35.848964971679834
21,9,21,0,0,0,40.93365397333321
3,9,21,0,0,0,15.962291779991906
11,9,21,0,0,0,24.121946352200766
15,9,21,0,0,0,29.596276507983582
9,9,21,0,0,0,26.358104758883115
10,9,21,0,0,0,28.977793078676967
14,10,7,1,0,0,30.734184809019435
17,10,7,1,0,0,37.58628878509946
23,10,7,1,0,0,41.27024794297094
9,10,7,1,0,0,23.99911884541886
9,10,7,1,0,0,27.706671976817127
20,10,7,1,0,0,37.400219001051234
12,10,7,1,0,0,33.07006008168181
18,10,7,1,0,0,35.07668935034232
17,10,7,1,0,0,34.72693330152724
10,10,7,1,0,0,26.321316674569623
13,8,8,1,0,0,26.7122636135022
20,8,8,1,0,0,38.014854156579716
11,8,8,1,0,0,23.8397484595255
14,8,8,1,0,0,30.433110085240937
8,8,8,1,0,0,22.257368225829566
20,8,8,1,0,0,36.21567649065875
15,8,8,1,0,0,27.312944405117154
5,8,8,1,0,0,18.26540323349798
22,4,9,1,0,0,25.005282048554864
14,4,9,1,0,0,21.308447619728447
12,4,9,1,0,0,21.84498670388362
15,4,9,1,0,0,21.508628598354246
10,9,10,1,0,0,25.74814643186041
16,9,10,1,0,0,28.45669193140652
10,9,10,1,0,0,27.150440739405813
9,9,10,1,0,0,23.962357412892793
8,9,10,1,0,0,23.9922156208673
16,9,10,1,0,0,32.78589577877743
20,9,10,1,0,0,34.937639760760966
15,9,10,1,0,0,31.70682395639638
11,9,10,1,0,0,26.445417591013193
16,19,11,1,1,0,49.51522764076254
14,19,11,1,1,0,48.20423933802524
10,19,11,1,1,0,43.282527540252836
19,19,11,1,1,0,51.49537359016601
18,19,11,1,1,0,53.637011048343
11,19,11,1,1,0,44.810618812266625
23,19,11,1,1,0,55.93917495612194
11,19,11,1,1,0,46.95324055048461
7,19,11,1,1,0,39.78305930340941
12,19,11,1,1,0,43.84240661661359
16,19,11,1,1,0,50.749364081488366
12,19,11,1,1,0,44.74484176840559
6,19,11,1,1,0,40.93932189093748
17,19,11,1,1,0,46.57312341701183
7,19,11,1,1,0,37.1781068380656
13,19,11,1,1,0,48.803346585767045
21,19,11,1,1,0,52.27258443342617
19,19,11,1,1,0,49.87596901416804
15,19,11,1,1,0,46.868743443074514
21,25,12,1,1,0,55.963269996158736
24,25,12,1,1,0,56.104923321660465
10,25,12,1,1,0,40.84746007503757
15,25,12,1,1,0,47.51117040127113
20,25,12,1,1,0,49.94922842184153
18,25,12,1,1,0,50.314681223499726
21,25,12,1,1,0,58.8299369770642
13,25,12,1,1,0,47.6583684881313
12,25,12,1,1,0,42.83537897142758
18,25,12,1,1,0,51.839000890081046
12,25,12,1,1,0,48.587867182759624
20,25,12,1,1,0,53.27286783302515
16,25,12,1,1,0,53.17712724111848
18,25,12,1,1,0,51.06215203456436
12,25,12,1,1,0,48.012227654080114
12,25,12,1,1,0,44.4753489462729
21,25,12,1,1,0,53.76146930834794
12,25,12,1,1,0,46.609298527698094
10,25,12,1,1,0,47.422240386026644
16,25,12,1,1,0,45.50315383813248
11,25,12,1,1,0,41.119516170436086
22,25,12,1,1,0,52.91322614105393
8,25,12,1,1,0,42.39586174810036
12,25,12,1,1,0,46.014888808871206
15,25,12,1,1,0,47.90263388494403
21,20,13,1,1,0,56.74492020411353
13,20,13,1,1,0,43.42692745696149
11,20,13,1,1,0,45.69521648876528
5,20,13,1,1,0,37.39334501742334
4,20,13,1,1,0,38.23770380242688
3,20,13,1,1,0,37.79132623174418
17,20,13,1,1,0,49.570132051902696
14,20,13,1,1,0,47.230699255221964
16,20,13,1,1,0,47.55065012548429
9,20,13,1,1,0,43.977079122012505
20,20,13,1,1,0,52.23353777646179
6,20,13,1,1,0,41.054375439529196
7,20,13,1,1,0,39.19365371804343
17,20,13,1,1,0,53.46504447530868
11,20,13,1,1,0,43.3082460994215
14,20,13,1,1,0,50.654936034069095
19,20,13,1,1,0,50.05424150229067
12,20,13,1,1,0,48.87901376664555
12,20,13,1,1,0,45.104024224633534
23,20,13,1,1,0,59.16136569293257
6,8,14,1,0,0,18.56636865792125
12,8,14,1,0,0,25.10412205434312
5,8,14,1,0,0,21.22573726106327
9,8,14,1,0,0,21.234477224099155
14,8,14,1,0,0,30.575355188470528
21,8,14,1,0,0,35.06212832337217
19,8,14,1,0,0,32.408060492118445
8,8,14,1,0,0,22.27191974159956
20,14,15,1,0,0,48.32376323308219
17,14,15,1,0,0,44.44103481897637
23,14,15,1,0,0,47.015974777066624
14,14,15,1,0,0,44.0955212794962
12,14,15,1,0,0,34.86233096927976
13,14,15,1,0,0,35.148723470508365
9,14,15,1,0,0,35.520329934966746
21,14,15,1,0,0,44.676336929032594
20,14,15,1,0,0,45.13515079658658
8,14,15,1,0,0,32.97407613015204
14,14,15,1,0,0,39.26410574216736
5,14,15,1,0,0,28.17922428853522
12,14,15,1,0,0,37.17686542737997
7,14,15,1,0,0,33.759621108989506
18,11,16,1,0,0,37.91062571536132
11,11,16,1,0,0,32.48167156690695
23,11,16,1,0,0,45.13899086575117
11,11,16,1,0,0,31.60725169382189
23,11,16,1,0,0,40.0475968302278
11,11,16,1,0,0,29.18018437489321
20,11,16,1,0,0,40.92311248122855
13,11,16,1,0,0,31.469024412244593
6,11,16,1,0,0,25.14914604889097
9,11,16,1,0,0,31.84645694965517
22,11,16,1,0,0,40.76290531623977
11,20,17,1,1,0,44.78016650878998
4,20,17,1,1,0,35.433164811374624
10,20,17,1,1,0,40.627807468536155
26,20,17,1,1,0,56.16442971208888
10,20,17,1,1,0,40.739944846559276
13,20,17,1,1,0,47.59495535594443
10,20,17,1,1,0,42.88283237538698
26,20,17,1,1,0,59.51611454613926
17,20,17,1,1,0,47.82820128758981
19,20,17,1,1,0,52.845398241038325
11,20,17,1,1,0,44.653911523759724
9,20,17,1,1,0,38.72021620852287
15,20,17,1,1,0,49.93754475013096
11,20,17,1,1,0,47.467147721741235
18,20,17,1,1,0,47.97725915993407
13,20,17,1,1,0,46.61124044766149
17,20,17,1,1,0,49.377441023562085
10,20,17,1,1,0,47.44142609165144
18,20,17,1,1,0,51.19432658279857
10,20,17,1,1,0,39.77188182952545
14,22,18,1,1,0,46.46756026477868
18,22,18,1,1,0,52.83580467874531
7,22,18,1,1,0,38.429703917936095
18,22,18,1,1,0,50.051989887370866
19,22,18,1,1,0,50.94928408999763
13,22,18,1,1,0,47.574944618431836
12,22,18,1,1,0,43.73025127460529
9,22,18,1,1,0,39.82961412927449
9,22,18,1,1,0,43.38897082125569
8,22,18,1,1,0,40.69220043124958
22,22,18,1,1,0,56.5407398674076
11,22,18,1,1,0,43.419848328555965
9,22,18,1,1,0,41.7401087783055
16,22,18,1,1,0,44.01429592868797
8,22,18,1,1,0,42.79181446934888
3,22,18,1,1,0,35.057109347083404
13,22,18,1,1,0,46.646292157989365
16,22,18,1,1,0,47.93881716993852
15,22,18,1,1,0,49.28811922052388
8,22,18,1,1,0,40.71393180530224
12,22,18,1,1,0,42.82996872201804
12,22,18,1,1,0,48.84939771244838
18,19,19,1,1,0,49.00564854983933
5,19,19,1,1,0,40.22595624481718
10,19,19,1,1,0,40.74105939961053
11,19,19,1,1,0,43.06460648585348
19,19,19,1,1,0,50.652096532858316
17,19,19,1,1,0,49.79391355935691
25,19,19,1,1,0,62.49311578809381
14,19,19,1,1,0,45.62019934414587
12,19,19,1,1,0,41.22415934038571
12,19,19,1,1,0,45.92418858688828
15,19,19,1,1,0,46.11558249917674
18,19,19,1,1,0,51.58465083359317
18,19,19,1,1,0,52.8817072682701
14,19,19,1,1,0,49.58292108396081
12,19,19,1,1,0,45.06552373484327
18,19,19,1,1,0,51.41428639395058
15,19,19,1,1,0,47.12103874397447
13,19,19,1,1,0,47.92739420225969
13,19,19,1,1,0,44.38039267524397
15,10,20,1,0,0,32.0156343247519
7,10,20,1,0,0,25.020186305210743
13,10,20,1,0,0,29.610368058038496
20,10,20,1,0,0,34.94277783252749
20,10,20,1,0,0,37.9339976059847
9,10,20,1,0,0,26.722873575775225
11,10,20,1,0,0,26.245419368923162
17,10,20,1,0,0,38.27760511568756
4,10,20,1,0,0,19.17452569648485
15,10,20,1,0,0,33.57771515520987
12,7,21,1,0,0,22.362193962855116
14,7,21,1,0,0,30.03749978319754
12,7,21,1,0,0,25.274850469247856
12,7,21,1,0,0,27.14318018734959
21,7,21,1,0,0,33.953896645689376
23,7,21,1,0,0,32.93364828446021
10,7,21,1,0,0,20.900185072539667
8,11,7,2,0,0,26.46570020786838
15,11,7,2,0,0,36.2954609185184
15,11,7,2,0,0,31.45715527250951
15,11,7,2,0,0,35.57012844437176
9,11,7,2,0,0,29.953649451997983
17,11,7,2,0,0,39.788333991434925
6,11,7,2,0,0,24.168227582094474
16,11,7,2,0,0,32.60318533065059
13,11,7,2,0,0,32.873514211146436
9,11,7,2,0,0,30.293818180165946
12,11,7,2,0,0,31.67021400097644
11,6,8,2,0,0,20.867472485964154
8,6,8,2,0,0,18.244232906478825
13,6,8,2,0,0,25.211730304089986
4,6,8,2,0,0,18.951464543841972
17,6,8,2,0,0,27.48565243242293
13,6,8,2,0,0,21.00473943235549
15,6,9,2,0,0,24.81586785075946
11,6,9,2,0,0,19.28896357934637
8,6,9,2,0,0,17.733463784398122
18,6,9,2,0,0,27.233830265265688
10,6,9,2,0,0,23.742301006116293
20,6,9,2,0,0,27.865106600781704
13,2,10,2,0,0,17.803692981125845
22,2,10,2,0,0,24.0
15,22,11,2,1,0,47.71551926532706
8,22,11,2,1,0,42.638038770421986
8,22,11,2,1,0,43.534038367452595
17,22,11,2,1,0,45.290653452948376
10,22,11,2,1,0,38.89547348923116
16,22,11,2,1,0,49.530882085412074
6,22,11,2,1,0,38.19326903292765
